event_id,customer_id,account_id,event_date,event_type,user_count,gb_processed,api_calls,feature_name
EVT004500,CUST139,ACC139,2023-11-26,login,2,0.39,94,API Access
EVT004501,CUST139,ACC139,2024-01-22,dashboard_view,1,1.35,6,Custom Reports
EVT004502,CUST139,ACC139,2024-07-25,login,5,0.86,48,API Access
EVT004503,CUST139,ACC139,2023-11-01,data_export,7,0.23,80,Advanced Analytics
EVT004504,CUST139,ACC139,2024-06-17,login,1,1.18,62,User Management
EVT004505,CUST139,ACC139,2024-10-01,login,9,1.26,77,Custom Reports
EVT004506,CUST139,ACC139,2024-07-30,dashboard_view,2,0.96,13,Advanced Analytics
EVT004507,CUST139,ACC139,2024-04-22,data_export,4,0.52,27,Data Integration
EVT004508,CUST139,ACC139,2024-04-19,dashboard_view,1,1.79,45,Custom Reports
EVT004509,CUST140,ACC140,2024-01-14,login,15,6.2,31,User Management
EVT004510,CUST140,ACC140,2023-11-19,login,17,2.48,16,White Label Branding
EVT004511,CUST140,ACC140,2023-11-16,login,15,4.74,33,User Management
EVT004512,CUST140,ACC140,2024-05-27,dashboard_view,20,2.1,10,Advanced Analytics
EVT004513,CUST140,ACC140,2024-01-01,dashboard_view,27,3.64,45,Data Integration
EVT004514,CUST140,ACC140,2024-06-05,dashboard_view,8,3.51,20,Custom Reports
EVT004515,CUST140,ACC140,2024-03-25,dashboard_view,27,6.62,5,Advanced Analytics
EVT004516,CUST140,ACC140,2024-05-30,data_export,8,9.0,77,Custom Reports
EVT004517,CUST140,ACC140,2023-10-24,dashboard_view,21,1.3,32,Data Export
EVT004518,CUST140,ACC140,2024-08-12,login,26,0.11,80,Predictive Models
EVT004519,CUST140,ACC140,2023-12-18,dashboard_view,3,8.37,80,Custom Reports
EVT004520,CUST140,ACC140,2024-01-13,dashboard_view,5,6.88,94,Predictive Models
EVT004521,CUST140,ACC140,2024-07-12,login,20,8.19,9,White Label Branding
EVT004522,CUST140,ACC140,2024-02-19,dashboard_view,29,8.77,74,Alerts & Notifications
EVT004523,CUST140,ACC140,2024-07-24,dashboard_view,8,8.97,43,Advanced Analytics
EVT004524,CUST140,ACC140,2024-02-01,login,25,3.93,44,Analytics Dashboard
EVT004525,CUST140,ACC140,2024-04-13,login,18,0.55,57,Alerts & Notifications
EVT004526,CUST140,ACC140,2024-05-24,data_export,16,0.43,5,White Label Branding
EVT004527,CUST140,ACC140,2024-06-15,login,27,2.14,21,Alerts & Notifications
EVT004528,CUST140,ACC140,2024-09-01,login,3,5.98,86,Data Export
EVT004529,CUST140,ACC140,2024-08-21,data_export,12,2.5,5,Predictive Models
EVT004530,CUST140,ACC140,2024-07-26,report_create,21,6.94,5,Advanced Analytics
EVT004531,CUST140,ACC140,2024-05-27,report_create,23,6.78,59,Predictive Models
EVT004532,CUST140,ACC140,2024-04-11,login,11,5.83,54,Advanced Analytics
EVT004533,CUST140,ACC140,2024-10-01,login,15,6.78,49,Advanced Analytics
EVT004534,CUST140,ACC140,2024-03-25,dashboard_view,5,6.41,82,API Access
EVT004535,CUST140,ACC140,2023-12-22,dashboard_view,8,4.52,71,Alerts & Notifications
EVT004536,CUST140,ACC140,2024-01-12,dashboard_view,5,5.03,51,Alerts & Notifications
EVT004537,CUST140,ACC140,2024-02-18,report_create,17,9.95,52,API Access
EVT004538,CUST140,ACC140,2024-04-24,login,7,6.34,69,White Label Branding
EVT004539,CUST141,ACC141,2024-10-06,login,15,7.04,84,Analytics Dashboard
EVT004540,CUST141,ACC141,2024-01-24,login,25,6.61,62,Custom Reports
EVT004541,CUST141,ACC141,2024-05-14,login,25,7.99,57,API Access
EVT004542,CUST141,ACC141,2024-01-20,login,14,7.34,32,Data Integration
EVT004543,CUST141,ACC141,2024-07-18,dashboard_view,26,1.09,95,Custom Reports
EVT004544,CUST141,ACC141,2024-07-06,login,13,9.41,29,Data Export
EVT004545,CUST141,ACC141,2024-05-04,report_create,29,6.3,54,Predictive Models
EVT004546,CUST141,ACC141,2024-05-05,dashboard_view,22,9.29,52,White Label Branding
EVT004547,CUST141,ACC141,2023-10-30,login,21,7.22,10,API Access
EVT004548,CUST141,ACC141,2024-06-11,login,5,0.82,34,Data Integration
EVT004549,CUST141,ACC141,2024-10-03,login,15,2.2,48,Predictive Models
EVT004550,CUST141,ACC141,2023-10-28,data_export,11,3.2,10,User Management
EVT004551,CUST141,ACC141,2024-04-19,login,23,6.68,76,Data Export
EVT004552,CUST141,ACC141,2024-01-17,login,21,0.5,52,User Management
EVT004553,CUST141,ACC141,2024-07-11,data_export,14,7.86,42,Alerts & Notifications
EVT004554,CUST141,ACC141,2024-01-03,data_export,25,8.16,97,Custom Reports
EVT004555,CUST141,ACC141,2024-06-10,login,12,9.24,86,User Management
EVT004556,CUST141,ACC141,2024-08-17,dashboard_view,22,7.1,87,Data Integration
EVT004557,CUST141,ACC141,2024-07-17,dashboard_view,28,9.02,2,Predictive Models
EVT004558,CUST141,ACC141,2024-09-29,api_call,17,1.79,2981,Data Integration
EVT004559,CUST141,ACC141,2024-07-31,dashboard_view,29,3.91,10,Data Integration
EVT004560,CUST141,ACC141,2024-02-04,api_call,23,4.11,595,White Label Branding
EVT004561,CUST141,ACC141,2023-12-02,login,30,1.61,82,Advanced Analytics
EVT004562,CUST141,ACC141,2024-04-12,report_create,7,7.92,76,Data Integration
EVT004563,CUST141,ACC141,2024-08-24,alert_trigger,23,2.81,50,Data Export
EVT004564,CUST141,ACC141,2024-02-14,report_create,14,5.11,21,API Access
EVT004565,CUST141,ACC141,2024-06-15,report_create,22,8.19,21,Advanced Analytics
EVT004566,CUST141,ACC141,2024-06-24,login,23,7.76,16,Custom Reports
EVT004567,CUST141,ACC141,2024-07-27,dashboard_view,8,3.86,27,Analytics Dashboard
EVT004568,CUST141,ACC141,2024-05-20,login,3,6.06,15,White Label Branding
EVT004569,CUST141,ACC141,2024-01-04,login,9,1.32,77,Analytics Dashboard
EVT004570,CUST141,ACC141,2024-09-29,login,21,2.4,42,Analytics Dashboard
EVT004571,CUST141,ACC141,2024-02-08,login,7,3.24,57,Custom Reports
EVT004572,CUST141,ACC141,2024-04-04,login,24,4.02,58,API Access
EVT004573,CUST141,ACC141,2024-09-11,dashboard_view,21,9.58,0,Advanced Analytics
EVT004574,CUST141,ACC141,2023-12-30,api_call,20,2.87,4220,Predictive Models
EVT004575,CUST141,ACC141,2024-07-13,dashboard_view,4,3.28,62,Data Export
EVT004576,CUST141,ACC141,2024-06-19,dashboard_view,25,0.44,29,Advanced Analytics
EVT004577,CUST141,ACC141,2024-03-20,dashboard_view,5,6.89,33,User Management
EVT004578,CUST141,ACC141,2024-07-28,alert_trigger,6,9.71,25,Data Integration
EVT004579,CUST141,ACC141,2024-08-03,dashboard_view,30,7.73,90,Data Integration
EVT004580,CUST141,ACC141,2024-04-15,report_create,4,2.02,66,Data Integration
EVT004581,CUST141,ACC141,2024-07-13,dashboard_view,4,1.66,34,Advanced Analytics
EVT004582,CUST141,ACC141,2023-12-19,dashboard_view,9,2.01,46,API Access
EVT004583,CUST141,ACC141,2024-09-27,report_create,12,4.51,97,Alerts & Notifications
EVT004584,CUST141,ACC141,2024-01-01,alert_trigger,18,7.11,19,Data Integration
EVT004585,CUST141,ACC141,2024-09-16,alert_trigger,20,9.46,13,Custom Reports
EVT004586,CUST141,ACC141,2023-12-10,login,27,3.6,58,Advanced Analytics
EVT004587,CUST141,ACC141,2024-04-19,data_export,30,0.68,38,API Access
EVT004588,CUST141,ACC141,2024-04-11,dashboard_view,15,4.61,30,White Label Branding
EVT004589,CUST142,ACC142,2023-11-24,login,18,3.72,98,Predictive Models
EVT004590,CUST142,ACC142,2023-12-16,dashboard_view,15,33.93,53,API Access
EVT004591,CUST142,ACC142,2024-06-29,login,40,22.68,31,Data Integration
EVT004592,CUST142,ACC142,2024-02-02,login,77,12.16,47,White Label Branding
EVT004593,CUST142,ACC142,2024-04-12,dashboard_view,31,10.49,37,API Access
EVT004594,CUST142,ACC142,2024-05-27,dashboard_view,84,39.73,87,White Label Branding
EVT004595,CUST142,ACC142,2024-10-14,login,93,36.41,48,API Access
EVT004596,CUST142,ACC142,2024-01-29,login,99,32.41,26,Data Export
EVT004597,CUST142,ACC142,2023-12-19,report_create,56,3.59,34,Alerts & Notifications
EVT004598,CUST142,ACC142,2024-05-12,login,100,1.49,30,Alerts & Notifications
EVT004599,CUST142,ACC142,2023-12-01,dashboard_view,100,29.97,58,Data Export
EVT004600,CUST142,ACC142,2024-03-03,dashboard_view,42,4.85,65,White Label Branding
EVT004601,CUST142,ACC142,2024-03-24,dashboard_view,29,25.08,4,API Access
EVT004602,CUST142,ACC142,2024-10-01,login,51,10.07,57,Data Integration
EVT004603,CUST142,ACC142,2024-06-24,login,97,24.2,16,White Label Branding
EVT004604,CUST142,ACC142,2024-05-23,dashboard_view,73,19.7,41,Custom Reports
EVT004605,CUST142,ACC142,2024-02-07,data_export,85,20.28,61,Predictive Models
EVT004606,CUST142,ACC142,2024-10-04,report_create,99,15.43,44,White Label Branding
EVT004607,CUST142,ACC142,2024-01-28,login,67,21.13,4,Data Integration
EVT004608,CUST142,ACC142,2024-06-16,data_export,14,7.0,43,Predictive Models
EVT004609,CUST142,ACC142,2024-09-22,dashboard_view,19,31.62,68,Data Export
EVT004610,CUST142,ACC142,2024-03-31,login,96,16.07,97,Custom Reports
EVT004611,CUST142,ACC142,2023-11-14,login,41,3.02,75,Data Export
EVT004612,CUST142,ACC142,2024-03-06,dashboard_view,97,39.84,50,API Access
EVT004613,CUST142,ACC142,2023-10-31,dashboard_view,70,22.27,71,Advanced Analytics
EVT004614,CUST142,ACC142,2024-06-08,login,65,34.83,54,Advanced Analytics
EVT004615,CUST142,ACC142,2023-11-25,data_export,54,47.17,79,Predictive Models
EVT004616,CUST142,ACC142,2023-11-29,login,86,9.82,64,Analytics Dashboard
EVT004617,CUST142,ACC142,2023-11-07,dashboard_view,31,18.53,61,Data Export
EVT004618,CUST142,ACC142,2024-06-28,data_export,82,3.59,93,Data Export
EVT004619,CUST142,ACC142,2023-11-07,login,34,27.08,56,Data Export
EVT004620,CUST142,ACC142,2024-08-24,login,92,40.76,93,Data Integration
EVT004621,CUST142,ACC142,2023-11-16,login,14,20.82,21,Data Export
EVT004622,CUST142,ACC142,2024-07-17,report_create,75,1.38,100,API Access
EVT004623,CUST142,ACC142,2024-04-14,dashboard_view,83,23.89,13,Predictive Models
EVT004624,CUST142,ACC142,2024-05-11,dashboard_view,12,30.17,26,API Access
EVT004625,CUST142,ACC142,2024-01-30,data_export,41,16.54,27,Advanced Analytics
EVT004626,CUST142,ACC142,2024-04-21,login,84,13.16,91,Data Integration
EVT004627,CUST142,ACC142,2024-05-03,login,96,31.43,7,Predictive Models
EVT004628,CUST142,ACC142,2024-08-08,dashboard_view,69,16.0,66,Alerts & Notifications
EVT004629,CUST142,ACC142,2024-05-09,login,39,46.48,64,Advanced Analytics
EVT004630,CUST142,ACC142,2024-04-22,login,90,7.93,73,Data Integration
EVT004631,CUST142,ACC142,2024-01-11,login,100,14.54,92,White Label Branding
EVT004632,CUST142,ACC142,2024-09-28,api_call,31,30.18,7315,Data Export
EVT004633,CUST142,ACC142,2024-06-11,login,50,6.29,8,Data Integration
EVT004634,CUST142,ACC142,2023-11-03,dashboard_view,10,8.73,56,White Label Branding
EVT004635,CUST142,ACC142,2024-05-15,dashboard_view,92,37.09,48,Custom Reports
EVT004636,CUST142,ACC142,2023-11-25,dashboard_view,61,34.96,84,User Management
EVT004637,CUST142,ACC142,2023-11-14,login,65,2.47,49,White Label Branding
EVT004638,CUST142,ACC142,2024-06-13,login,82,40.33,40,Alerts & Notifications
EVT004639,CUST142,ACC142,2024-08-06,alert_trigger,13,4.91,21,Analytics Dashboard
EVT004640,CUST142,ACC142,2024-05-04,login,95,12.46,93,Data Integration
EVT004641,CUST142,ACC142,2024-02-23,data_export,34,24.73,12,White Label Branding
EVT004642,CUST142,ACC142,2023-10-25,data_export,34,46.5,14,White Label Branding
EVT004643,CUST142,ACC142,2024-08-13,login,89,31.4,13,White Label Branding
EVT004644,CUST142,ACC142,2024-05-15,report_create,82,31.84,54,Custom Reports
EVT004645,CUST142,ACC142,2024-09-26,dashboard_view,100,3.54,69,Alerts & Notifications
EVT004646,CUST142,ACC142,2024-03-17,login,72,14.3,2,Predictive Models
EVT004647,CUST142,ACC142,2023-11-16,dashboard_view,42,34.64,71,API Access
EVT004648,CUST142,ACC142,2024-09-06,login,74,29.61,22,API Access
EVT004649,CUST142,ACC142,2024-05-10,api_call,24,42.37,4626,Data Integration
EVT004650,CUST142,ACC142,2024-07-05,login,35,32.96,33,Advanced Analytics
EVT004651,CUST142,ACC142,2024-05-06,login,26,34.46,29,API Access
EVT004652,CUST142,ACC142,2024-05-20,data_export,37,17.71,45,Data Integration
EVT004653,CUST142,ACC142,2023-11-04,alert_trigger,48,34.79,50,Data Integration
EVT004654,CUST142,ACC142,2024-06-15,login,68,47.51,10,Predictive Models
EVT004655,CUST142,ACC142,2024-08-05,login,19,11.62,21,White Label Branding
EVT004656,CUST142,ACC142,2023-11-29,report_create,58,6.96,52,Analytics Dashboard
EVT004657,CUST142,ACC142,2023-11-29,login,24,41.2,5,Data Integration
EVT004658,CUST142,ACC142,2024-10-10,dashboard_view,83,4.69,85,User Management
EVT004659,CUST142,ACC142,2023-12-14,login,33,10.96,3,Analytics Dashboard
EVT004660,CUST142,ACC142,2024-08-19,login,88,45.08,11,Predictive Models
EVT004661,CUST142,ACC142,2024-05-08,dashboard_view,85,19.3,18,API Access
EVT004662,CUST142,ACC142,2024-02-09,dashboard_view,77,15.86,27,Analytics Dashboard
EVT004663,CUST142,ACC142,2023-12-28,report_create,84,30.18,71,Data Export
EVT004664,CUST142,ACC142,2024-02-08,login,50,48.7,38,White Label Branding
EVT004665,CUST144,ACC144,2023-11-21,login,4,4.24,58,User Management
EVT004666,CUST144,ACC144,2023-11-28,report_create,14,3.35,15,User Management
EVT004667,CUST144,ACC144,2024-08-25,login,5,2.26,39,User Management
EVT004668,CUST144,ACC144,2024-03-25,login,3,8.4,36,Predictive Models
EVT004669,CUST144,ACC144,2024-01-28,login,26,4.58,14,User Management
EVT004670,CUST144,ACC144,2024-09-23,login,12,5.73,35,Data Export
EVT004671,CUST144,ACC144,2024-02-08,login,18,1.89,54,Alerts & Notifications
EVT004672,CUST144,ACC144,2024-06-08,report_create,21,5.49,59,API Access
EVT004673,CUST144,ACC144,2024-02-27,report_create,24,1.56,38,Advanced Analytics
EVT004674,CUST144,ACC144,2024-02-21,login,19,0.39,95,API Access
EVT004675,CUST144,ACC144,2023-11-09,dashboard_view,7,8.94,18,Advanced Analytics
EVT004676,CUST144,ACC144,2024-02-13,login,24,0.69,2,Advanced Analytics
EVT004677,CUST144,ACC144,2024-01-27,login,16,6.6,74,Alerts & Notifications
EVT004678,CUST144,ACC144,2024-08-14,dashboard_view,13,3.99,49,Alerts & Notifications
EVT004679,CUST144,ACC144,2024-08-11,dashboard_view,17,3.77,35,White Label Branding
EVT004680,CUST144,ACC144,2023-12-23,report_create,17,2.34,7,Data Export
EVT004681,CUST144,ACC144,2024-06-22,login,27,4.31,34,API Access
EVT004682,CUST144,ACC144,2024-05-09,login,19,2.08,48,White Label Branding
EVT004683,CUST144,ACC144,2024-04-27,login,13,6.24,29,White Label Branding
EVT004684,CUST144,ACC144,2024-05-03,dashboard_view,3,0.55,9,Predictive Models
EVT004685,CUST144,ACC144,2023-11-19,dashboard_view,18,8.37,38,User Management
EVT004686,CUST144,ACC144,2024-04-16,login,11,5.59,25,User Management
EVT004687,CUST144,ACC144,2024-07-08,login,17,5.6,62,Data Integration
EVT004688,CUST144,ACC144,2024-06-05,login,17,5.72,50,User Management
EVT004689,CUST144,ACC144,2024-05-26,api_call,25,2.73,8362,Data Export
EVT004690,CUST144,ACC144,2023-11-26,login,21,0.91,97,Data Export
EVT004691,CUST144,ACC144,2024-04-15,login,17,7.26,68,Advanced Analytics
EVT004692,CUST144,ACC144,2024-01-29,dashboard_view,28,5.78,4,Data Integration
EVT004693,CUST144,ACC144,2024-01-24,login,8,2.5,42,Alerts & Notifications
EVT004694,CUST144,ACC144,2023-11-03,login,25,7.42,73,Data Export
EVT004695,CUST144,ACC144,2024-01-04,login,8,4.38,59,User Management
EVT004696,CUST144,ACC144,2023-12-28,login,28,5.53,56,Advanced Analytics
EVT004697,CUST144,ACC144,2024-05-29,alert_trigger,11,7.44,76,Data Export
EVT004698,CUST144,ACC144,2024-05-31,dashboard_view,28,9.64,14,Custom Reports
EVT004699,CUST144,ACC144,2023-12-20,login,29,3.38,51,Alerts & Notifications
EVT004700,CUST144,ACC144,2023-10-28,dashboard_view,18,7.71,26,Advanced Analytics
EVT004701,CUST144,ACC144,2024-02-27,report_create,30,4.35,67,Predictive Models
EVT004702,CUST144,ACC144,2024-09-16,dashboard_view,19,8.6,47,Analytics Dashboard
EVT004703,CUST144,ACC144,2024-07-12,login,6,8.67,67,Analytics Dashboard
EVT004704,CUST144,ACC144,2024-03-18,login,15,2.1,12,Data Export
EVT004705,CUST144,ACC144,2024-04-13,dashboard_view,19,1.69,38,Analytics Dashboard
EVT004706,CUST144,ACC144,2024-10-10,dashboard_view,18,1.34,74,Custom Reports
EVT004707,CUST144,ACC144,2024-01-11,data_export,3,4.68,71,White Label Branding
EVT004708,CUST144,ACC144,2024-04-16,login,14,3.47,88,API Access
EVT004709,CUST144,ACC144,2024-03-25,login,16,9.64,73,White Label Branding
EVT004710,CUST144,ACC144,2024-05-16,login,13,2.87,27,API Access
EVT004711,CUST145,ACC145,2024-09-10,api_call,23,6.22,5814,Custom Reports
EVT004712,CUST145,ACC145,2024-03-28,login,6,6.24,11,User Management
EVT004713,CUST145,ACC145,2024-09-15,data_export,6,9.2,0,Alerts & Notifications
EVT004714,CUST145,ACC145,2024-03-15,login,5,3.03,80,User Management
EVT004715,CUST145,ACC145,2023-10-22,login,12,0.15,59,User Management
EVT004716,CUST145,ACC145,2024-09-22,dashboard_view,7,2.71,83,Custom Reports
EVT004717,CUST145,ACC145,2024-04-29,dashboard_view,25,3.55,23,API Access
EVT004718,CUST145,ACC145,2023-11-20,login,23,7.71,95,API Access
EVT004719,CUST145,ACC145,2024-08-08,login,23,3.06,39,Custom Reports
EVT004720,CUST145,ACC145,2023-11-16,report_create,24,5.11,23,Alerts & Notifications
EVT004721,CUST145,ACC145,2023-11-10,data_export,10,6.29,9,Analytics Dashboard
EVT004722,CUST145,ACC145,2024-09-30,dashboard_view,15,2.94,87,Advanced Analytics
EVT004723,CUST145,ACC145,2024-08-15,data_export,3,1.43,81,API Access
EVT004724,CUST145,ACC145,2023-10-28,alert_trigger,5,5.48,71,Predictive Models
EVT004725,CUST145,ACC145,2024-09-15,dashboard_view,25,3.39,49,Data Export
EVT004726,CUST145,ACC145,2024-02-18,dashboard_view,7,4.77,4,Analytics Dashboard
EVT004727,CUST145,ACC145,2023-12-28,dashboard_view,3,6.2,34,Data Export
EVT004728,CUST145,ACC145,2024-10-01,login,7,3.61,37,User Management
EVT004729,CUST145,ACC145,2023-10-25,login,28,5.33,80,Data Export
EVT004730,CUST145,ACC145,2024-06-13,login,7,1.72,89,Custom Reports
EVT004731,CUST145,ACC145,2024-06-04,api_call,10,9.43,4881,Advanced Analytics
EVT004732,CUST145,ACC145,2023-11-29,dashboard_view,20,5.54,36,Alerts & Notifications
EVT004733,CUST145,ACC145,2024-02-19,api_call,3,9.4,6182,Custom Reports
EVT004734,CUST145,ACC145,2024-01-29,login,22,8.6,66,White Label Branding
EVT004735,CUST145,ACC145,2024-10-08,login,29,8.11,49,Custom Reports
EVT004736,CUST145,ACC145,2024-07-04,report_create,21,2.94,41,API Access
EVT004737,CUST145,ACC145,2024-08-06,report_create,26,0.32,83,API Access
EVT004738,CUST145,ACC145,2024-02-18,login,3,4.78,98,Data Export
EVT004739,CUST145,ACC145,2024-06-07,api_call,16,9.68,6283,Data Integration
EVT004740,CUST145,ACC145,2024-03-26,dashboard_view,19,7.49,52,Data Export
EVT004741,CUST145,ACC145,2024-06-26,alert_trigger,4,2.27,93,User Management
EVT004742,CUST145,ACC145,2023-11-19,dashboard_view,15,8.74,30,Data Export
EVT004743,CUST145,ACC145,2024-07-17,report_create,17,6.4,50,Data Export
EVT004744,CUST145,ACC145,2024-06-12,dashboard_view,11,2.87,11,Alerts & Notifications
EVT004745,CUST145,ACC145,2023-11-24,login,4,0.96,42,Analytics Dashboard
EVT004746,CUST145,ACC145,2024-08-19,dashboard_view,25,0.15,40,Analytics Dashboard
EVT004747,CUST145,ACC145,2023-10-18,data_export,13,1.73,85,Analytics Dashboard
EVT004748,CUST145,ACC145,2023-11-10,data_export,12,1.77,15,Advanced Analytics
EVT004749,CUST145,ACC145,2024-10-06,dashboard_view,17,1.19,58,User Management
EVT004750,CUST145,ACC145,2024-04-13,data_export,28,1.91,5,API Access
EVT004751,CUST145,ACC145,2023-12-15,login,23,2.32,33,Custom Reports
EVT004752,CUST145,ACC145,2024-05-06,api_call,14,3.52,8400,White Label Branding
EVT004753,CUST145,ACC145,2024-03-23,login,14,1.04,27,Analytics Dashboard
EVT004754,CUST145,ACC145,2024-09-23,dashboard_view,30,2.11,61,Alerts & Notifications
EVT004755,CUST145,ACC145,2023-12-18,login,11,8.31,89,Alerts & Notifications
EVT004756,CUST145,ACC145,2024-03-20,dashboard_view,30,2.94,63,Advanced Analytics
EVT004757,CUST145,ACC145,2024-03-19,dashboard_view,13,2.42,84,Alerts & Notifications
EVT004758,CUST146,ACC146,2024-05-30,dashboard_view,5,1.89,22,User Management
EVT004759,CUST146,ACC146,2024-04-18,login,6,1.13,88,Analytics Dashboard
EVT004760,CUST146,ACC146,2023-11-15,dashboard_view,2,0.33,28,Data Export
EVT004761,CUST146,ACC146,2024-01-23,data_export,6,0.63,86,Data Export
EVT004762,CUST146,ACC146,2024-03-13,login,7,0.88,43,User Management
